datetime,title,content,url
2018-09-25 17:05,立得空间获东风汽车5000万人民币战略投资，布局自动驾驶,泰伯网今日获悉，立得空间已于数月前获得来自东风汽车集团提供的5000万元人民币投资。 立得空间自创立以来致力于自主研发惯性导航系统，以打破国外的技术封锁和市场垄断，随后以“军民融合”为机遇发展移动空间测量服务，并积极利用空间大数据拓... ,http://www.ccidnet.com/2018/0925/10425342.shtml
2018-09-06 17:22,“非”比寻常！东风汽车在非洲受欢迎,非洲，那片遥远而陌生的土地充满挑战，也蕴藏机会。中国企业在这里有付出也有成长，中国企业在这里寻求发展并赢得尊重。 东风汽车（600006）集团有限公司，中国企业的典型代表，从整车出口、KD组装到建立工厂、4S店，输送了10余万台高品质的... ,http://stock.10jqka.com.cn/20180906/c606995639.shtml
2018-09-05 12:46,东风汽车遭Prudential plc减持17.4万股,来源：财华社 港交所权益资料显示，东风汽车（00489-HK）遭Prudential plc于8月31日在场内以每股平均价7.9494港元减持约17.4万股，涉资约138.32万港元。减持后，Prudential plc的持股数目为142，656，000股... ,http://finance.sina.com.cn/stock/hkstock/ggscyd/2018-09-05/doc-ihiqtcap4405344.shtml
2018-09-04 10:22,再进一步 东风汽车位居中国企业500强第15位,"9月2日上午，在2018中国500强企业高峰论坛上，中国企业联合会、中国企业家协会发布“中国企业500强”名单，东风汽车（600006）集团有限公司以6305.36亿元营业收入，跻身榜单第15位，较去年提升1位，位列上榜汽车企业第2位。 截至2017年底,东... ",http://stock.10jqka.com.cn/20180904/c606936835.shtml
2018-09-03 13:32,大和：东风汽车目标价降至9.4元 自家品牌表现弱,大和资本发表报告指，下半年至2020年东风汽车(00489)自家品牌表现仍疲弱，发展新能源汽车令有关业务亏损增加，不过维持其「优于大市」投资评级，目标价由10.2元降至9.4元。 大和资本表示，东风汽车上半年盈利升15%，主要是由于旗下外... ,http://sc.stock.cnfol.com/ggzixun/20180903/26834438.shtml
2018-09-03 13:15,大和：降东风汽车(00489.HK)目标价至9.4港元 重申“跑赢大市”,大和报告，预期东风汽车(00489.HK)下半年至2020年市场竞争加剧，令公司的利润能力受压，降2019-20年的盈利预期，重申“跑赢大市”评级，目标价由10.2港元降至9.4港元。因商用车和东风日产带动东风(00489.HK)上半年纯利升15%，高于... ,"http://finance.eastmoney.com/news/1354,20180903938754392.html"
2018-09-03 11:44,[异动][大行评级]大和：降东风汽车(00489.HK)目标价至9.4港元 重申“跑赢大市”,格隆汇9月3日丨大和报告，预期东风汽车(00489.HK)下半年至2020年市场竞争加剧，令公司的利润能力受压，降2019-20年的盈利预期，重申“跑赢大市”评级，目标价由10.2港元降至9.4港元。因商用车和东风日产带动东风(00489.HK)上半年纯利升15%，... ,https://www.gelonghui.com/news/detail.html?id=136092
2018-08-30 01:35,日产欲继续扩大在华产能,日产正在计划进一步扩大其在华产能。近日有消息称，日产计划斥资9亿美元（约合62亿元人民币），与其在华合作伙伴东风汽车集团在湖北武汉建设一座新工厂，预计年产能将达20万-30万辆，目前商谈已进入最后阶段。 对此，8月29... ,http://finance.sina.com.cn/roll/2018-08-30/doc-ihikcahf6757035.shtml
2018-08-29 06:59,中再资环拟7亿元收购 控股股东旗下中再环服,中再资环（600217）8月28日晚披露重大资产重组方案，公司拟支付现金向控股股东中再生收购中再环服100%股权，交易作价7.11亿元。中再环服主要开展B2B形式的产业园区一般固废处置业务，已与海尔集团、格力电器（000651）、歌尔声学、东风汽车... ,http://stock.10jqka.com.cn/20180829/c606828609.shtml
2018-08-29 01:21,日产在华新工厂获批,8月28日，记者从湖北省发改委官网获悉，湖北省发改委已于8月21日正式发文同意“东风汽车集团股份有限公司在武汉市建设乘用车扩建项目”。据了解，该项目将用于提升东风日产的在华产能，但具体运营模式仍在内部探讨阶段。 相关批复文件... ,http://sc.stock.cnfol.com/ggzixun/20180829/26816763.shtml
2018-08-29 00:04,东风日产将增30万辆年产能 工厂“混线生产”避开政策束缚,（图片提供：全景视觉） 经济观察网 记者 张煦 郭有信 刚刚度过了1000万辆下线的东风日产，开始朝着下一步加速前进。8月28日，湖北省发改委已正式同意“东风汽车集团股份有限公司在武汉市建设乘用车扩建项目”。有媒体从日产内部了解到，该项目将用... ,http://www.eeo.com.cn/2018/0828/335776.shtml
2018-08-27 19:11,东风汽车上半年营业收入下降近30% 销量下滑两成多,东风汽车上半年营业收入下降近30%，销量下滑两成多 张洁 新京报快讯（记者张洁）今天（8月27日），以轻型商用车业务为主的东风汽车发布2018年半年报显示，公司2018年1-6月实现营业收入57.89亿元，同比下降28.93%。归属... ,http://finance.sina.com.cn/stock/s/2018-08-27/doc-ihifuvph8522673.shtml
2018-08-27 18:06,东风汽车上半年净利2.91亿元 同比增116%,东风汽车(600006)8月27日晚披露半年报，公司上半年实现营收57.89亿元，同比下滑29%；净利润2.91亿元，同比增长116%；每股收益0.15元。报告期内，公司销售汽车6.98万辆，同比下降21.47%(2017年数据包含郑州日产)。 (责任编辑：DF120) ,"http://finance.eastmoney.com/news/1354,20180827934835033.html"
2018-08-27 16:53,日产有意在华新建厂扩产能，不排除选址武汉,日产有意在华新建厂扩产能，不排除选址武汉 近日有消息称，日产汽车计划到2021年在中国投资约9亿美元（约合人民币62亿元），将汽车年产能扩充40%至210万辆。日产汽车通过与合资伙伴东风汽车联合建立的两座现有工厂生产乘用... ,http://finance.sina.com.cn/roll/2018-08-27/doc-ihifuvph7811186.shtml
2018-08-24 12:37,鹏辉能源与东风汽车签署战略协议 新能源汽车领域获突破,"《中国基层网财经》文/杨洋 8月24日，广州鹏辉能源(300438,诊股)科技股份有限公司（以下简称“鹏辉能源”或“乙方”）发布公告称，2018年8月23日，公司与东风汽车(600006,诊股)股份有限公司（以下简称“东风汽车”或“甲方”）在河南签订了... ",http://stock.jrj.com.cn/2018/08/24123324996491.shtml
2018-08-24 08:13,早间公告：鹏辉能源与东风汽车签订新能源车合作协议,"8月24日早间公告，东方园林(002310,诊股)积极推进发行股份购买关联方资产的各项工作 ，股票将于8月27日（周一）开市复牌。鹏辉能源(300438,诊股)与东风汽车(600006,诊股)签订了《关于新能源汽车产业的战略合作框架协议》，旨在全面实现的长... ",http://stock.jrj.com.cn/2018/08/24081024994860.shtml
2018-08-20 08:57,东风汽车获Prudential plc增持14万股,港交所最新资料显示，东风汽车（600006）(00489-HK)获Prudential plc于8月14日以每股平均价7.6港元增持约14万股，涉资约106.4万港元。增持后，Prudential plc的持股数目为142，890，000股，最新持股比例由4.99%升至5.00%。 关注同花顺财经（... ,http://stock.10jqka.com.cn/20180820/c606629462.shtml
2018-08-17 10:03,东风与华为深化战略合作,2018年8月16日，东风汽车（600006）集团股份有限公司与华为技术有限公司签署深化战略合作协议。在2014年签署的战略合作框架协议的基础上，双方将在汽车新四化(智能化、网联化、电动化和共享化)、企业信息化领域深化战略合作，并开展基于前沿... ,http://stock.10jqka.com.cn/20180817/c606564030.shtml
2018-08-14 09:21,东风汽车获贝莱德增持104.6万股,来源：财华社 港交所最新资料显示，东风汽车（00489-HK）获贝莱德公司BlackRock， Inc．于8月8日在场内以每股平均价7.7262港元增持104.6万股，涉资约808.16万港元。增持后，贝莱德的持股数目为228，570，32... ,http://finance.sina.com.cn/stock/hkstock/ggscyd/2018-08-14/doc-ihhtfwqq5427187.shtml
2018-08-14 01:12,"日产：东风汽车在2022年之前将推出20款""电气化""车型",新浪美股 北京时间8月14日讯，据彭博消息，日产汽车在声明中表示，东风汽车计划到2022年在其四个品牌下推出20款“电气化”车型，“核心”车型将采用日产e-Power技术。 日产表示，到2022年，东风销售的汽车30%将... ,http://finance.sina.com.cn/stock/usstock/c/2018-08-14/doc-ihhqtawy3895175.shtml
2018-08-10 18:17,东风有限砸600亿冲刺合资前三 电动车率先探路,每经记者 范文清 每经编辑 段思瑶 8月8日，在东风汽车（600006）有限公司(以下简称东风有限)成立15周年之际，该公司对外抛出了“绿色2022计划”。 “2022年之前，东风有限旗下四大品牌将推出20款电动化汽车，电动车和e-POWER技术车型销量要... ,http://stock.10jqka.com.cn/20180810/c606370212.shtml
2018-08-08 16:30,2019年3款电动车上市 东风集团启动电动化布局,8月8日，东风汽车有限公司对外公布“东风有限”及旗下的四大品牌将全面启动电动化布局，并从产业角度推出了“绿色2022计划”。其中东风日产的轩逸·纯电将会在今年10月上市，随后在2019年还会推出3款EV纯电动车型。而截止到2025年，东风汽车、东风启辰、... ,http://auto.qq.com/a/20180808/023160.htm
2018-08-07 19:50,东风有限高层人事调整 丁绍斌、陈兴林出任副总裁,8月7日，东风汽车有限公司召开干部大会，宣布了数位干部任职调整决定。 丁绍斌 经东风公司（集团）党委研究决定：推荐丁绍斌、陈兴林任东风汽车有限公司副总裁；胡晖任东风汽车有限公司纪委书记。 这也是东风有限半年内做出的第二次人事调整，今年四月，... ,http://auto.qq.com/a/20180807/026972.htm
2018-08-07 01:28,东风大动“手术刀”：新能源技术首先落地风神,东风大动“手术刀”：新能源技术首先落地风神 本报记者 纪伟 北京报道 一面是保持较好营收和利润，一面是销量不断下滑的自主品牌，现在的东风汽车对合资企业的依赖性愈发严重。 近两年，东风、长安等央企的自主品牌发展起伏... ,http://finance.sina.com.cn/roll/2018-08-07/doc-ihhkusks7098188.shtml
2018-08-04 19:10,“国汽集团”遭三大央企接连否认 东风汽车强调三者是“合作非合并”,（图片来源：全景视觉） 经济观察网 记者 耿慧丽 “我们也注意到近期（汽车三大央企合并）的传闻比较多，有的甚至把新公司的名字起好了，领导都任命好了。我可以非常肯定地说，这些都是没有任何依据的传言。”8月3日，东风汽车集团有限公司（以下简... ,http://www.eeo.com.cn/2018/0804/334035.shtml
2018-07-31 08:11,再迎高管调整 东风集力主推风神,7月27日，东风集团正式发布调整东风乘用车领导班子的公告，表示经东风汽车集团有限公司党委研究决定：东风公司党委常委、副总经理张祖同兼任东风乘用车公司总经理；刘洪任东风乘用车公司党委书记、副总经理，不再担任东风乘... ,http://finance.ce.cn/stock/gsgdbd/201807/31/t20180731_29893589.shtml
2018-07-29 02:11,集团副总经理首次任职风神 东风集团自主改革“大动刀”将至,即将迎来成立十周年的东风汽车集团的嫡系自主品牌东风风神，再次成为集团改革的风暴眼。7月26日，东风乘用车公司召开干部大会，大会宣布了领导班子调整决定。东风公司党委常委、副总经理张祖同兼任东风乘用车公司总经理；刘洪任东... ,"http://finance.eastmoney.com/news/1354,20180729915070634.html"
2018-07-27 16:05,东风乘用车领导班子调整 张祖同正式挂帅,新浪汽车讯 7月26日，东风乘用车公司召开干部大会，宣布领导班子调整，经公司党委研究决定，原东风乘用车公司总经理刘洪任东风乘用车公司党委书记，其职位由东风汽车集团有限公司党委常委、副总经理张祖同兼任。 张祖同 此... ,http://auto.sina.com.cn/news/2018-07-27/detail-ihfvkitx7864162.shtml
2018-07-24 05:03,一汽、东风、长安合并疑云 半年财报东风占优,一汽集团与东风汽车合并消息，已经传闻多年，核心原因是东风发展的初期是从一汽划分出去成立所致。因此，舆论普遍认为两者系出同源，最有合并的可能性。 但是，随着近几年国家政策层面对汽车行业，特别是国有汽车集团的调控方面，... ,"http://finance.eastmoney.com/news/1354,20180724911717621.html"
