datetime,title,content,url
2018-09-06 21:51,安徽皖通高速公路：宣城至宁国高速公路收费期限定为30年,安徽皖通高速公路(00995)公告，由安徽皖通高速公路股份有限公司投资建设的宁宣杭高速公路一期工程宣城至宁国高速公路于2013年9月8日正式开通运营，根据安徽省人民政府《关于宣城至宁国高速公路设站收费经营的批复》(皖政秘[2013]1... ,"http://finance.eastmoney.com/news/1354,20180906941435238.html"
2018-09-06 21:27,安徽皖通高速公路(00995)：宣城至宁国高速公路收费期限定为30年,智通财经APP讯，安徽皖通高速公路(00995)公告，由安徽皖通高速公路股份有限公司投资建设的宁宣杭高速公路一期工程宣城至宁国高速公路于2013年9月8日正式开通运营，根据安徽省人民政府《关于宣城至宁国高速公路设站收费经营的批复》(皖政... ,http://www.zhitongcaijing.com/content/detail/150510.html
2018-09-06 21:07,[公告摘要]安徽皖通高速公路(00995.HK)：宣城至宁国高速公路收费期限为30年,格隆汇9月6日丨 安徽皖通高速公路(00995.HK)宣布，公司投资建设的宁宣杭高速公路一期工程宣城至宁国高速公路于2013年9月8日正式开通运营，根据安徽省人民政府《关于宣城至宁国高速公路设站收费经营的批覆》(皖政秘[2013]176号)，宣城至宁国... ,https://www.gelonghui.com/news/detail.html?id=136955
2018-08-27 01:10,安徽皖通高速公路(00995)中期股东应占利润同比增6.01%至5.51亿元,安徽皖通高速公路(00995)公告，截至2018年6月30日止6个月，公司实现收入人民币(单位下同)17.61亿元，同比增长6.65%，公司所有者应占利润为5.51亿元，同比增长6.01%，每股收益0.3324元，不派息。 报告期内，集团共实现通行费收入13... ,"http://finance.eastmoney.com/news/1354,20180827934267093.html"
2018-08-26 15:41,皖通高速：上半年净利5.56亿元 同比增6%,皖通高速(600012)8月26日晚间披露半年报，公司2018年上半年实现营业收入14.68亿元，同比增长4.96%；净利润5.56亿元，同比增长5.96%。每股收益0.335元。 (责任编辑：DF381) ,"http://finance.eastmoney.com/news/1354,20180826934209926.html"
2018-07-23 16:02,汇证：安徽皖通高速目标价降至5.3元 持有评级,汇丰证券认为，安徽皖通高速（00995）短期前景暗淡，将该公司今明两年的每股盈利预测分别调低8%和11%，目标价由7元降至5.3元，评级仍为“持有”。 报告中称，年初至今，安徽皖通的股价大跌30%，跑输同业平均... ,http://finance.sina.com.cn/stock/hkstock/hkgg/2018-07-23/doc-ihftenhy9844712.shtml
2018-07-23 15:53,汇证：降安徽皖通高速(00995)目标价至5.3元 评级“持有”,汇丰证券认为，安徽皖通高速(00995)短期前景暗淡，将该公司今明两年的每股盈利预测分别调低8%和11%，目标价由7元降至5.3元，评级仍为“持有”。 报告中称，年初至今，安徽皖通的股价大跌30%，跑输同业平均的20%跌幅，主要因为收费公路... ,http://sc.stock.cnfol.com/ggzixun/20180723/26685447.shtml
2018-07-23 15:23,汇证：降安徽皖通高速(00995)目标价至5.3元 评级“持有”,智通财经APP获悉，汇丰证券认为，安徽皖通高速(00995)短期前景暗淡，将该公司今明两年的每股盈利预测分别调低8%和11%，目标价由7元降至5.3元，评级仍为“持有”。 报告中称，年初至今，安徽皖通的股价大跌30%，跑输同业平均的20%跌幅，... ,http://www.zhitongcaijing.com/content/detail/139742.html
2018-07-08 19:13,安徽皖通高速公路(00995)7月17日派发末期息每股0.23元,智通财经APP讯，安徽皖通高速公路(00995)公告，就2017年年度权益分派实施事宜，拟派发A股每股现金红利0.23元，股权登记日为2018年7月16日，现金红利发放日为2018年7月17日。 更多港股重磅资讯，下载智通财经app 更多港股及海外理财资讯... ,http://www.zhitongcaijing.com/content/detail/136978.html
2018-07-08 17:55,皖通高速：2017年年度权益分派实施公告,安徽皖通高速公路股份有限公司实施2017年年度权益分派方案为：A股每股派发现金红利0.23元（含税）。 股权登记日：2018/7/16 除息日：2018/7/17 现金红利发放日：2018/7/17 仅供参考，请查阅当日公告全文。 易方达基金管理有限公司公布关于易... ,http://stock.jrj.com.cn/2018/07/08175024784543.shtml
