datetime,title,content,url
2018-09-20 14:53,电力行业：踏平坎坷成大道,作者：光大公用环保团队 来源：EBS公用环保研究 电力行业— 踏平坎坷，终成大道 1.1 2018年频繁的电价调整是怎么回事？ 2018年3月，全国两会政府工作报告中指出：“扎实推进“三去一降一补......降低电网环节收费和输配电价格，一般工商业电价平... ,https://www.gelonghui.com/column/article/210617
2018-08-31 22:43,爱康科技打包出售光伏电站资产 浙能电力拟战略入股,"爱康科技(002610,诊股)8月31日晚公告，公司拟向浙能集团或其指定方，转让公司持有的部分光伏电站股权，具体包括浙江瑞旭投资等12家子公司100%股权、新疆聚阳能源科技99.75%股权及九州方园博乐市新能源70%股权。 资料显示，爱康科技始建于200... ",http://stock.jrj.com.cn/2018/08/31224025033960.shtml
2018-08-31 21:44,爱康科技拟向浙能集团出售光伏电站资产 浙能电力拟战略入股,上证报讯（记者 骆民）爱康科技公告，公司拟向浙能集团或其指定方转让公司持有的部分光伏电站股权，具体包括浙江瑞旭投资有限公司等12家子公司的100%股权、新疆聚阳能源科技有限公司99.75%股权以及九州方园博乐市新能源有限... ,http://finance.sina.com.cn/roll/2018-08-31/doc-ihinpmnq9311217.shtml
2018-08-31 20:19,爱康科技：拟出售光伏电站资产 浙能电力拟战略入股,新浪财经讯 8月31日消息，爱康科技（002610）31日晚公告，公司拟向浙能集团或其指定方，转让公司持有的部分光伏电站股权，具体包括浙江瑞旭投资等12家子公司100%股权、新疆聚阳能源科技99.75%股权及九州方园博乐市新能... ,http://finance.sina.com.cn/stock/s/2018-08-31/doc-ihinpmnq8929184.shtml
2018-08-31 20:13,爱康科技：拟向浙能集团出售光伏电站资产 浙能电力拟战略入股,"爱康科技(002610,诊股)31日晚公告，公司拟向浙能集团或其指定方，转让公司持有的部分光伏电站股权，具体包括浙江瑞旭投资等12家子公司100%股权、新疆聚阳能源科技99.75%股权及九州方园博乐市新能源70%股权。预计此次交易将为公司带来24亿元... ",http://stock.jrj.com.cn/2018/08/31201025033451.shtml
2018-08-23 04:57,浙能电力净利微增 煤价上涨增加成本压力,作为浙江规模最大的火电企业，浙能电力(600023)上半年业绩相对平淡，不过仍获得证金公司大举增持，持股比例由一季度末的2.81%快速回升至4.9%。根据截至8月22日公布的半年报，证金公司在二季度增持了29家公司，其中最新持股占比达... ,"http://finance.eastmoney.com/news/1354,20180823932413164.html"
2018-08-22 20:53,孙玮恒辞任浙能电力总经理 虞国平接任,经济日报-中国经济网北京8月22日 上交所上市公司浙江浙能电力（600023）股份有限公司(浙能电力，600023)今日晚间发布公告称，经控股股东浙江省能源集团有限公司提议，浙江浙能电力股份有限公司(以下简称“公司”)现任总经理孙玮恒依据有关规... ,http://stock.10jqka.com.cn/20180822/c606726077.shtml
2018-08-22 15:54,浙能电力：上半年净利同比微增 证金持股增至4.9%,每经编辑 胡玲 浙能电力8月22日晚间披露半年报，公司2018年上半年实现营业收入277.71亿元，同比增长22.72%；净利润23.48亿元，同比增长1.44%。基本每股收益0.17元。股东方面，证金公司持股由一季度末的2.81%增至4.90%，列第二大股东。（每... ,http://www.nbd.com.cn/articles/2018-08-22/1247938.html
2018-08-20 14:43,信达证券：浙江用电需求旺盛 首予浙能电力买入评级,信达证券首次给予浙能电力(沪：600023)「买入」评级，但未有提供目标价。报告指，浙江省是华东经济强省，用电需求旺盛，电力行业需求增长稳定，除了2015年外，近7年全省用电量均存在较大缺口，浙能电力作为浙江省发电龙头企业，公司发... ,http://sc.stock.cnfol.com/ggzixun/20180820/26781136.shtml
2018-07-26 17:02,浙能电力股东质押2.56亿股 占总股本比例1.88%,"7月27日浙能电力（600023）公告信息显示，接公司控股股东浙江省能源集团有限公司(以下简称“浙能集团”)通知,浙能集团已将持有的公司256,000,000股(占公司总股本的1.88%)无限售条件流通股补充质押给债券受托管理人中国国际金融股份有... ",http://yuanchuang.10jqka.com.cn/20180726/c605936738.shtml
2018-07-20 13:38,电力板块走强 大唐发电涨逾7%,"电力板块午后走强，截至发稿，板块指数涨近2%，个股方面，大唐发电(601991,诊股)、华能国际(600011,诊股)涨逾7%，浙能电力(600023,诊股)、华银电力(600744,诊股)涨逾5%。消息面上，国家发展改革委、国家能源局联合出台了《关于积极推进电力... ",http://stock.jrj.com.cn/2018/07/20133524842477.shtml
2018-07-15 17:58,浙能电力：2017年年度权益分派实施公告,浙江浙能电力股份有限公司实施2017年年度权益分派方案为：A股每股派发现金红利0.17元（含税）。 股权登记日：2018/7/20 除息日：2018/7/23 现金红利发放日：2018/7/23 仅供参考，请查阅当日公告全文。 ,http://stock.jrj.com.cn/2018/07/15175024817186.shtml
2018-06-20 00:25,浙能电力股东质押7400万股 占总股本比例0.54%,"6月20日浙能电力（600023）公告信息显示，公司于近日收到公司控股股东浙江省能源集团有限公司(以下简称“浙能集团”)通知:浙能集团已将持有的公司74,000,000股(占公司总股本的0.54%)无限售条件流通股补充质押给债券受托管理人中国国际... ",http://yuanchuang.10jqka.com.cn/20180620/c605150281.shtml
2018-06-11 20:24,浙能电力股东质押7400万股 占总股本比例0.54%,6月12日浙能电力（600023）公告信息显示，公司于2018年6月11日收到公司控股股东浙江省能源集团有限公司(以下简称“浙能集团”)通知:根据浙能集团与中国国际金融股份有限公司(以下简称“中金公司”)签署的《股票质押担保合同补充协议(... ,http://yuanchuang.10jqka.com.cn/20180611/c605002907.shtml
2018-05-13 19:56,浙能电力拟入股爱康科技 做大做强新能源电力资产,"5月11日晚间，爱康科技(002610,诊股)发布公告，浙江浙能电力(600023,诊股)股份有限公司（以下简称“浙能电力”）及/或其关联方与爱康科技及控股股东爱康集团签署了《战略合作意向框架协议》，前者拟受让爱康科技持有的光伏电站部分股权（合... ",http://stock.jrj.com.cn/2018/05/13194224531816.shtml
2018-05-11 19:47,浙能电力：有意入股爱康科技 并在光伏领域进行合作,浙能电力(600023)5月11日晚间公告，公司与... ,"http://finance.eastmoney.com/news/1354,20180511870793954.html"
2018-05-09 00:13,浙能电力：关于召开2017年年度股东大会的通知,浙江浙能电力股份有限公司董事会决定于2018年5月30日14点30分召开2017年年度股东大会，审议2017年度利润分配方案、关于公司2017年年度报告及摘要的议案、关于续聘普华永道中天会计师事务所(特殊普通合伙)为2018年度财务审计机构的议案等事项... ,http://stock.jrj.com.cn/2018/05/09000024512287.shtml
2018-04-21 13:55,“浙江最赚钱上市公司”宝座再易主 海康威视险胜,4月21日，海康威视公布了2017年年报，公司去年，公司净利润达到94.11亿元，反超宁波银行的93.34亿元，成功登顶A股“浙江最赚钱上市公司”宝座。从2014年首次跻身前三甲，到2016年登上亚军位置，再到2017年的成功登顶，海康威视仅... ,"http://finance.eastmoney.com/news/1354,20180421861237041.html"
2018-04-10 20:18,浙能电力2017年年度董事会经营评述,4月11日消息，浙能电力（600023）2017年年度董事会经营评述内容如下： 一、经营情况讨论与分析 (一)电力行业发展状况 根据中国电力企业联合会于2018年1月发布的《2017-2018年度全国电力供需形势分析预测报告》，2017年全国电力供需延... ,http://yuanchuang.10jqka.com.cn/20180410/c603841861.shtml
2018-03-30 14:42,浙能电力到上海电力调研交流,3月14日， 浙能电力 （ 600023 ）生产安全部主任徐书德及部门员工赴 上海电力 （ 600021 ）股份有限公司及其下属企业上电漕泾发电公司，就安全生产管理、专业技术管理、技术监督、技改管理、检修公司管理、服务招投标等工作展开调研与经验交... ,http://stock.10jqka.com.cn/20180330/c603696863.shtml
2017-12-12 13:05,,【上证e互动】“很舒畅” 提问：请问董秘：舟山群岛及拟建中的自贸港的电力是浙能电力提供的吗？ 公司官方回答：浙能电力生产的电力都是上网并由电网公司统一调度的，浙能电力在舟山建有电厂。 ,http://sns.sseinfo.com/qadetail.do?weiboId=293834
2017-11-29 11:40,,【上证e互动】“爱问知识人” 提问：董秘您好！请问浙能电力投资的多个核电项目，什么时候能为公司带来实质性收益？ 公司官方回答：参与投资的秦山一、二、三期均已投产并实现盈利，三门核电预计明年开始陆续投产，其他参与投资的核电项目尚处于前期阶段。 ,http://sns.sseinfo.com/qadetail.do?weiboId=287900
2017-11-08 19:03,浙能电力：拟11.57亿元收购控股股东六电源项目股权,阿里员工炒港股年赚1000万？点这里，你也可以成为下一个TA！【详情】 中证网讯（记者 王维波）浙能电力（600023）11月8日晚公告，公司董事会通过《关于收购宁夏“一控五参”电源项目股权的议案》，拟与控股股东浙江省能... ,http://finance.sina.com.cn/stock/t/2017-11-08/doc-ifynsait6459689.shtml
2017-10-25 16:45,,【上证e互动】“杨崇莹” 提问：请问公司2017年扣除非经常性损益后的净利润增长百分比大约是多少？ 公司官方回答：2017年还没结束呢，现在回答不出来。三季报即将披露，三季报披露的扣非金额您到时候可以看下。 ,http://sns.sseinfo.com/qadetail.do?weiboId=274667
2017-10-24 08:32,,【上证e互动】“奔跑中的蜗牛” 提问：董秘，为什么其它地方电价都上调了，就浙能电力没有上调？ 公司官方回答：电价调整的决定权不在上市公司自己，目前没有接到电价调整的文件。 ,http://sns.sseinfo.com/qadetail.do?weiboId=273686
2017-10-23 09:38,,【上证e互动】“投资者_186493” 提问：你好，请问贵公司官网无法访问什么原因 公司官方回答：19大期间为确保网络安全，对网站进行维护。 ,http://sns.sseinfo.com/qadetail.do?weiboId=272945
2017-09-26 08:54,建投能源：拟与中核技投、神华、浙力共设中核河北核电公司,建投能源晚间发布公告称，为优化调整业务结构，促进公司转型发展，公司充分把握核电领域发展机遇，拟与中核技术投资有限公司(以下简称“中核技投”)、神华集团有限责任公司、浙江浙能电力股份有限公司(以下简称“浙能电力”)签订投资协... ,http://news.mysteel.com/17/0926/08/4BB17BD0121A362B.html
2017-09-13 14:40,,【上证e互动】“Naruto” 提问：公司怎么考虑未来核电和火电的理想生产比例？ 公司官方回答：没有这样的比例规划，我们还是本着实事求是的原则，一个项目一个项目来。 ,http://sns.sseinfo.com/qadetail.do?weiboId=260140
2017-09-12 08:47,中国核电：拟出资逾6亿元共同设立2家公司,中国核电9月11日晚公告，公司与关联方华电福新能源股份有限公司（以下简称“华电福新”）、浙江浙能电力股份有限公司（以下简称“浙能电力”）及其他投资方神华集团有限责任公司（以下简称“神华集团”）、河北建投能源投资股份有限公司... ,http://news.mysteel.com/17/0912/08/6F12A02C56E9135C.html
2017-08-25 11:42,,上证e互动 哈啰hello 提问：今年上半年煤价涨了这么多，但浙江的电价却脱离实际成本。请问能否和有关部门商议下?因为不少省份电价涨了，煤电价格应有一定的联动机制才合理。 公司官方回答：每个省的情况都不一样，当然作为企业肯定会积极争取，但最终的决定权并不在企业。 ,http://sns.sseinfo.com/qadetail.do?weiboId=254207
2017-08-18 18:02,浙能电力：上半年净利降逾4成 证金公司大幅增持成二股东,浙能电力(600023)8月18日晚间披露半年报，公司上半年实现营业收入226.29亿元，同比增长26.82%；净利润23.83亿元，同比下降42.77%。股东方面，证金公司持股由一季报的3.83亿股大幅增持至6.34亿股，持股比例由2.81%增至4.66%，成为公司第二大... ,http://stock.stockstar.com/SS2017081800002689.shtml
2017-08-18 17:42,浙能电力：半年净利降4成 证金公司大幅增持成二股东,e公司讯，浙能电力（600023）8月18日晚间披露半年报，公司上半年实现营业收入226.29亿元，同比增长26.82%；净利润23.83亿元，同比下降42.77%。股东方面，证金公司持股由一季报的3.83亿股大幅增持至6.34亿股，持股比例由... ,http://finance.sina.com.cn/stock/s/2017-08-18/doc-ifykcppx9406878.shtml
2017-08-15 22:22,投资金额高达6000亿 上市公司疯狂买理财,中国基金报记者 米尔 上市公司因理财收到交易所问询函的不多，方大炭素和浙能电力算为数不多的两个。昨日晚间，方大炭素和浙能电力分别收到上交所问询函，要求公司说明拟委托理财资金的来源，具体投向、计划安排及其合... ,http://finance.sina.com.cn/stock/s/2017-08-15/doc-ifyixtym5336936.shtml
2017-08-15 07:35,上市公司巨额投资理财计划引上交所关注,近日，有两则公告引起市场关注：浙能电力拟在100亿元额度内长期投资优质上市公司股票；方大炭素拟将委托理财额度提升到60亿元。对于上市公司计划用大额资金进行股票投资及委托理财，上交所专门发函问询，从两家上市公司的回复看，... ,http://finance.china.com.cn/stock/ssgs/20170815/4351017.shtml
2017-08-15 00:14,浙能电力回复上交所：100亿是否足额使用存不确定性,e公司讯，浙能电力（600023）此前披露公告称，拟在100亿元额度内，长期投资优质上市公司股票。公司日前收到上交所问询函，要求说明资金来源及投资目的及其合理性。公司14日晚回复称，资金均来源于自有资金，投资目的是... ,http://finance.sina.com.cn/stock/s/2017-08-14/doc-ifyixias0831307.shtml
2017-08-10 22:11,浙能电力拟动用100亿投资上市公司股票,中国网财经8月10日讯 浙能电力今日晚间发布公告，称董事会同意在100亿元额度内，授权公司总经理办公会通过证券市场参与股票认购、增发、配股、协议转让、大宗交易、二级市场投资以及认购可转债、可交债等方式，长期投资优质上市公司股票... ,http://finance.china.com.cn/news/20170810/4346136.shtml
2017-08-10 21:12,中国核电等五公司出资10亿 设立中国海洋核动力公司,海洋核动力来了：五大公司出资10亿设立中国海洋核动力公司 中国核电（601985.SH） 8月10日下午发布公告，公司与关联方浙能电力（600023.SH）及其他投资方上海国盛（集团）有限公司、江南造船（集团）有限责任公... ,http://finance.sina.com.cn/chanjing/gsnews/2017-08-10/doc-ifyixiar9236434.shtml
